u_id,r_id,time_taken,preferrence,rating
779,920,48.27,river,5
779,962,53.34,mountain,5
780,826,42.11,mountain,5
780,455,25.57,river,1
780,825,36.25,mountain,5
780,746,43.05,river,3
780,1137,26.17,park,5
780,1018,44.82,park,5
780,450,49.25,river,2
780,991,59.81,park,5
780,839,38.75,park,5
780,770,42.22,river,1
781,304,58.09,river,3
781,693,53.87,park,5
781,585,53.27,park,5
781,386,37.85,park,5
781,191,29.03,river,1
781,404,29.74,park,5
781,308,34.85,river,2
781,711,24.69,park,5
781,409,58.74,park,5
781,320,43.96,river,2
782,377,33.66,mountain,3
782,313,34.79,river,5
782,197,52.5,river,5
782,418,46.32,park,3
782,434,29.08,park,1
782,402,46.61,park,1
782,421,44.74,park,2
782,720,30.35,park,2
782,408,28.74,park,1
782,195,37.95,river,5
783,1165,55.36,park,2
783,382,21.5,mountain,1
783,841,39.1,park,2
783,1316,49.34,park,1
783,1143,50.27,park,2
783,439,39.86,river,5
783,1326,49.58,park,1
783,1171,53.34,park,3
783,1018,56.34,park,1
783,588,51.94,river,5
784,333,58.55,river,5
784,158,35.64,river,5
784,163,35.96,river,5
784,190,27.2,river,5
784,199,58.77,river,5
784,187,25.68,river,5
784,388,28.16,park,3
784,720,28.41,park,1
784,315,26.33,river,5
784,416,34.28,park,3
785,341,36.66,mountain,5
785,171,31.75,river,3
785,424,35.46,park,3
785,693,20.83,park,3
785,159,20.82,river,2
785,716,41.87,park,2
785,169,25.66,river,1
785,310,45.64,river,1
785,162,58.42,river,3
785,320,55.06,river,3
786,306,56.25,river,3
786,330,56.53,river,1
786,569,29.91,park,2
786,188,23.31,river,2
786,168,43.19,river,1
786,177,44.43,river,2
786,312,49.59,river,1
786,158,22.93,river,3
786,315,36.64,river,2
786,197,51.8,river,1
787,854,35.93,park,5
787,833,59.56,park,5
787,868,44.79,park,5
787,1007,24.02,park,5
787,765,55.99,river,5
787,1152,36.15,park,5
787,726,20.75,park,5
787,1446,39.67,park,5
787,1172,31.85,park,5
787,604,58.27,river,5
788,313,20.94,river,5
788,711,52.79,park,1
788,412,26.84,park,3
788,175,52.02,river,5
788,161,54.3,river,5
788,169,36.11,river,5
788,680,22.16,park,2
788,720,56.29,park,1
788,325,50.6,river,5
788,570,44.65,park,3
789,304,37.23,river,1
789,313,54.35,river,3
789,175,31.41,river,3
789,564,39.07,park,5
789,565,46.11,park,5
789,400,28.34,park,5
789,331,45.42,river,2
789,163,52.27,river,1
789,550,52.73,park,5
789,162,34.47,river,3
790,176,20.07,river,5
790,313,40.78,river,5
790,424,20.88,park,5
790,585,57.79,park,5
790,693,54.12,park,5
790,570,35.2,park,5
790,331,49.0,river,5
790,163,43.64,river,5
790,174,22.31,river,5
790,197,51.12,river,5
791,389,58.28,park,3
791,199,45.36,river,2
791,584,30.65,park,3
791,169,28.78,river,1
791,404,45.62,park,3
791,550,58.54,park,1
791,711,34.87,park,2
791,176,53.72,river,3
791,181,23.03,river,3
791,316,46.24,river,2
792,1400,24.09,mountain,5
792,1319,40.24,park,3
792,1077,36.28,river,1
792,1398,21.42,mountain,5
792,1033,28.43,river,3
792,1362,51.62,river,1
792,1456,37.23,park,1
792,1450,43.65,park,3
792,1184,49.07,river,1
792,1058,25.56,river,3
793,1097,56.83,mountain,1
793,462,32.03,river,5
793,361,37.36,mountain,3
793,436,32.2,river,5
793,1027,34.98,park,5
793,761,39.73,river,5
793,449,45.24,river,5
793,1008,46.54,park,5
793,1085,33.09,mountain,1
793,453,33.88,river,5
794,478,41.92,river,5
794,779,50.28,mountain,2
794,988,59.07,park,1
794,1143,45.94,park,1
794,877,48.65,park,2
794,759,49.55,river,5
794,991,30.97,park,1
794,860,22.18,park,1
794,1158,33.06,park,1
794,981,35.57,park,3
795,1428,58.96,park,1
795,902,40.62,river,5
795,1451,36.56,park,3
795,1214,45.31,river,5
795,1041,45.17,river,5
795,1225,36.2,river,5
795,1204,43.25,river,5
795,1460,54.55,park,1
795,1215,44.01,river,5
795,883,58.25,river,5
796,586,37.75,river,2
796,1132,58.45,park,5
796,1284,55.0,park,5
796,520,23.69,mountain,1
796,1110,47.0,mountain,2
796,526,39.56,mountain,1
796,595,37.28,river,1
796,846,47.96,park,5
796,1230,43.02,mountain,3
796,1120,35.56,mountain,3
797,1190,55.12,river,5
797,911,33.91,river,5
797,1477,40.02,park,2
797,1312,48.36,park,3
797,1404,45.89,mountain,1
797,1236,38.62,mountain,2
797,1212,39.62,river,5
797,1427,22.08,mountain,1
797,1210,57.8,river,5
797,1378,55.42,mountain,2
798,841,25.18,park,1
798,927,53.9,river,5
798,731,34.39,river,5
798,871,51.75,park,1
798,1295,33.51,park,1
798,727,35.08,park,2
798,825,28.56,mountain,3
798,1463,41.19,park,3
798,452,59.36,river,5
798,847,35.8,park,1
799,1192,39.96,river,5
799,1080,38.05,mountain,1
799,1044,51.03,river,5
799,1118,22.55,mountain,1
799,1378,30.39,mountain,1
799,1454,26.9,park,5
799,1057,56.73,river,5
799,1059,54.41,river,5
799,1438,48.02,park,5
799,1408,30.01,mountain,3
800,353,24.86,mountain,2
800,1022,24.88,park,2
800,1079,33.89,mountain,2
800,744,28.95,river,5
800,631,32.08,mountain,2
800,1396,41.02,mountain,1
800,587,37.69,river,5
800,486,28.44,mountain,1
800,1136,28.68,park,2
800,604,48.8,river,5
801,173,22.35,river,1
801,329,35.09,river,3
801,328,46.57,river,2
801,416,57.89,park,5
801,724,22.69,park,5
801,308,51.02,river,2
801,185,31.84,river,1
801,159,30.92,river,3
801,536,38.98,park,5
801,320,46.72,river,1
802,724,46.55,park,5
802,419,53.91,park,5
802,402,55.11,park,5
802,173,22.52,river,5
802,315,53.78,river,5
802,584,47.28,park,5
802,197,50.58,river,5
802,720,55.25,park,5
802,328,38.99,river,5
802,176,29.83,river,5
803,988,44.44,park,5
803,741,50.26,river,5
803,861,28.27,park,5
803,454,24.35,river,5
803,649,22.65,mountain,1
803,1015,28.25,park,5
803,486,33.7,mountain,2
803,1259,55.63,mountain,3
803,748,44.17,river,5
803,660,45.03,mountain,1
804,1058,21.5,river,5
804,1211,31.77,river,5
804,1202,53.02,river,5
804,1384,40.01,mountain,2
804,1347,25.74,river,5
804,1207,51.91,river,5
804,1075,51.4,river,5
804,974,32.31,mountain,1
804,1373,55.44,river,5
804,1441,38.02,park,5
805,418,51.51,park,1
805,174,52.03,river,5
805,724,30.09,park,1
805,386,39.54,park,2
805,569,25.97,park,2
805,711,47.48,park,2
805,177,35.57,river,5
805,333,51.67,river,5
805,425,51.34,park,3
805,173,30.85,river,5
806,1211,52.58,river,5
806,1077,48.09,river,5
806,1455,37.48,park,5
806,1064,30.63,river,5
806,1125,42.71,mountain,2
806,1360,50.54,river,5
806,1257,37.2,mountain,3
806,1465,54.03,park,5
806,1386,55.13,mountain,1
806,1454,26.89,park,5
807,182,54.02,river,1
807,174,54.02,river,2
807,408,36.57,park,5
807,193,56.58,river,1
807,156,41.15,river,1
807,416,49.44,park,5
807,328,45.37,river,1
807,323,50.56,river,3
807,195,38.92,river,2
807,320,42.67,river,2
808,747,29.89,river,2
808,1017,54.77,park,5
808,1027,32.73,park,5
808,480,25.9,river,3
808,992,29.45,park,5
808,988,34.27,park,5
808,1109,21.89,mountain,5
808,1010,24.25,park,5
808,1140,37.95,park,5
808,1136,28.65,park,5
809,421,24.05,park,2
809,402,38.31,park,1
809,682,21.23,park,1
809,424,53.01,park,2
809,199,47.13,river,2
809,689,26.31,park,2
809,434,21.67,park,1
809,196,30.05,river,3
809,162,30.22,river,3
809,394,39.92,park,3
810,1436,48.18,park,3
810,1077,56.17,river,5
810,1119,35.01,mountain,3
810,908,24.06,river,5
810,1318,45.23,park,1
810,938,51.13,mountain,3
810,1476,52.76,park,1
810,1438,37.39,park,1
810,1428,21.03,park,1
810,1038,50.08,river,5
811,480,52.95,river,5
811,845,49.99,park,2
811,526,29.49,mountain,1
811,1004,46.68,park,1
811,799,57.64,mountain,2
811,1379,50.57,mountain,2
811,861,53.02,park,3
811,876,21.24,park,3
811,1156,36.06,park,1
811,602,23.94,river,5
812,896,41.92,river,3
812,890,33.53,river,1
812,615,56.88,river,2
812,441,42.12,river,2
812,520,20.79,mountain,5
812,1010,51.51,park,5
812,1322,58.23,park,5
812,901,25.59,river,2
812,1167,49.42,park,5
812,774,36.43,river,3
813,163,26.84,river,2
813,155,35.95,river,3
813,570,57.67,park,5
813,171,58.05,river,2
813,693,43.56,park,5
813,186,36.15,river,1
813,176,38.12,river,2
813,400,21.24,park,5
813,724,27.21,park,5
813,711,28.07,park,5
814,418,26.28,park,5
814,187,29.29,river,5
814,194,43.0,river,5
814,341,30.6,mountain,3
814,406,47.99,park,5
814,195,27.37,river,5
814,408,39.05,park,5
814,193,33.27,river,5
814,151,35.99,river,5
814,306,21.31,river,5
815,154,55.21,river,2
815,161,30.35,river,3
815,412,43.37,park,5
815,697,22.72,park,5
815,395,53.05,park,5
815,324,46.14,river,3
815,536,52.45,park,5
815,400,25.76,park,5
815,680,25.95,park,5
815,155,36.24,river,1
816,310,54.32,river,3
816,536,37.25,park,3
816,323,53.33,river,3
816,585,35.69,park,3
816,418,49.06,park,2
816,693,41.19,park,1
816,177,52.78,river,2
816,331,53.9,river,2
816,571,28.04,park,3
816,689,38.36,park,1
817,836,29.92,park,1
817,804,31.63,mountain,1
817,1249,35.95,mountain,1
817,832,34.33,park,3
817,1320,42.09,park,3
817,756,25.39,river,5
817,996,59.91,park,1
817,770,45.69,river,5
817,611,53.82,river,5
817,809,34.41,mountain,1
818,306,25.99,river,5
818,316,25.06,river,5
818,161,33.94,river,5
818,310,49.93,river,5
818,419,36.6,park,5
818,195,20.38,river,5
818,308,52.78,river,5
818,424,48.29,park,5
818,697,42.17,park,5
818,720,36.95,park,5
819,1257,56.31,mountain,5
819,1475,54.86,park,1
819,889,36.65,river,5
819,1191,28.68,river,5
819,1063,37.84,river,5
819,1192,38.71,river,5
819,1047,58.97,river,5
819,1198,56.42,river,5
819,1457,20.66,park,1
819,1318,50.06,park,1
820,1463,56.46,park,5
820,912,55.09,river,5
820,1021,32.37,park,5
820,851,52.15,park,5
820,1255,33.67,mountain,2
820,1299,41.35,park,5
820,622,49.71,river,5
820,1290,51.26,park,5
820,1141,48.64,park,5
820,985,35.69,park,5
821,1211,46.44,river,2
821,1260,52.86,mountain,2
821,967,46.9,mountain,3
821,1281,59.48,park,5
821,920,23.16,river,3
821,1196,47.56,river,2
821,1205,21.43,river,2
821,1275,53.8,mountain,1
821,1276,45.81,mountain,1
821,930,26.98,mountain,1
822,174,33.16,river,2
822,186,58.08,river,1
822,316,57.7,river,2
822,308,51.78,river,1
822,334,35.08,river,2
822,162,43.74,river,1
822,326,36.65,river,2
822,306,24.69,river,2
822,395,45.96,park,5
822,168,44.03,river,1
823,182,23.34,river,5
823,181,25.15,river,5
823,324,28.34,river,5
823,711,45.37,park,1
823,700,48.24,park,3
823,412,30.15,park,1
823,386,59.66,park,2
823,176,58.74,river,5
823,395,47.85,park,2
823,584,20.88,park,3
824,334,28.67,river,2
824,389,20.25,park,5
824,724,49.47,park,5
824,326,41.53,river,3
824,325,22.47,river,1
824,406,43.33,park,5
824,328,42.07,river,3
824,313,42.73,river,2
824,697,28.4,park,5
824,194,26.63,river,2
825,191,53.82,river,3
825,328,20.03,river,2
825,341,52.71,mountain,5
825,304,20.13,river,1
825,332,22.03,river,1
825,318,30.23,river,3
825,402,38.04,park,2
825,693,31.68,park,2
825,585,58.22,park,3
825,306,22.35,river,2
826,1395,47.01,mountain,5
826,1216,20.17,river,1
826,1037,53.96,river,1
826,1454,56.04,park,5
826,1049,25.63,river,1
826,1070,36.37,river,1
826,1108,28.79,mountain,5
826,1280,45.66,park,5
826,1035,41.18,river,1
826,1181,34.88,river,2
827,1093,23.0,mountain,2
827,1408,28.78,mountain,2
827,1055,53.8,river,5
827,1455,30.45,park,5
827,1075,49.94,river,5
827,1317,30.94,park,5
827,1228,45.73,mountain,3
827,883,40.87,river,5
827,1377,50.02,river,5
827,885,42.25,river,5
828,406,41.44,park,1
828,680,28.38,park,2
828,176,33.83,river,5
828,323,34.01,river,5
828,187,20.26,river,5
828,169,49.56,river,5
828,389,23.96,park,2
828,724,43.69,park,1
828,425,32.84,park,3
828,306,35.91,river,5
829,191,23.61,river,5
829,328,32.93,river,5
829,316,32.43,river,5
829,388,40.98,park,5
829,330,55.75,river,5
829,540,30.29,park,5
829,318,31.33,river,5
829,175,34.05,river,5
829,312,53.41,river,5
829,151,51.49,river,5
830,1453,47.45,park,5
830,921,55.59,river,5
830,1429,31.6,park,5
830,1415,26.37,mountain,2
830,1044,20.12,river,5
830,1273,58.47,mountain,3
830,1386,42.99,mountain,1
830,1059,32.57,river,5
830,882,23.98,river,5
830,1440,22.35,park,5
831,326,36.32,river,2
831,536,32.71,park,5
831,328,46.2,river,3
831,332,40.37,river,1
831,329,27.15,river,1
831,171,53.09,river,3
831,180,37.22,river,2
831,330,22.4,river,2
831,412,46.5,park,5
831,419,52.78,park,5
832,571,44.76,park,1
832,700,55.11,park,2
832,341,28.72,mountain,3
832,564,45.78,park,2
832,324,30.61,river,5
832,330,25.21,river,5
832,568,37.04,park,3
832,697,57.45,park,3
832,388,27.39,park,3
832,331,30.07,river,5
833,1026,40.55,park,1
833,749,45.47,river,5
833,1469,20.53,park,3
833,836,33.58,park,2
833,694,39.4,park,1
833,501,46.78,mountain,3
833,1014,21.44,park,3
833,1156,22.76,park,1
833,591,33.56,river,5
833,1278,30.76,park,2
834,1373,56.99,river,5
834,1392,41.37,mountain,3
834,1201,49.06,river,5
834,1441,44.35,park,2
834,1180,28.72,river,5
834,950,51.23,mountain,3
834,1213,30.07,river,5
834,913,41.31,river,5
834,1289,27.35,park,1
834,1028,23.89,river,5
835,727,52.42,park,5
835,1142,41.16,park,5
835,1025,45.98,park,5
835,1167,27.05,park,5
835,1462,57.09,park,5
835,1136,45.89,park,5
835,846,20.23,park,5
835,603,49.17,river,3
835,1401,51.38,mountain,5
835,847,58.87,park,5
836,992,27.54,park,3
836,483,40.1,river,5
836,468,23.74,river,5
836,1301,47.13,park,2
836,961,32.39,mountain,5
836,464,22.11,river,5
836,1006,35.59,park,1
836,742,43.94,river,5
836,461,46.99,river,5
836,597,25.02,river,5
837,983,44.17,park,5
837,610,38.62,river,5
837,604,42.54,river,5
837,1133,38.65,park,5
837,843,49.32,park,5
837,876,56.01,park,5
837,1287,25.78,park,5
837,1173,49.78,park,5
837,436,36.32,river,5
837,1006,58.88,park,5
838,414,53.71,park,5
838,168,47.56,river,1
838,402,47.67,park,5
838,418,21.53,park,5
838,308,52.72,river,2
838,564,31.11,park,5
838,312,55.34,river,3
838,159,33.17,river,3
838,306,32.3,river,3
838,568,21.18,park,5
839,400,50.53,park,5
839,388,37.82,park,5
839,329,37.38,river,2
839,199,21.87,river,2
839,170,57.38,river,2
839,418,27.54,park,5
839,312,42.8,river,3
839,693,50.89,park,5
839,178,25.99,river,3
839,310,49.75,river,2
840,320,33.62,river,5
840,159,44.77,river,5
840,191,21.51,river,5
840,402,34.11,park,2
840,536,40.65,park,2
840,190,59.19,river,5
840,540,41.8,park,2
840,388,32.51,park,2
840,304,53.1,river,5
840,324,23.46,river,5
841,1401,48.03,mountain,5
841,1143,36.73,park,3
841,876,31.15,park,3
841,1173,29.71,park,1
841,774,34.42,river,5
841,592,44.9,river,5
841,1163,51.02,park,3
841,997,21.89,park,3
841,1137,21.9,park,2
841,863,52.49,park,2
842,910,35.29,river,5
842,1417,42.52,mountain,3
842,1051,34.8,river,5
842,1056,45.91,river,5
842,1397,34.85,mountain,3
842,888,21.31,river,5
842,1298,38.25,park,5
842,909,42.06,river,5
842,1377,59.6,river,5
842,975,38.57,mountain,2
843,1060,40.52,river,1
843,1353,56.08,river,1
843,1204,39.28,river,2
843,1412,47.47,mountain,3
843,975,36.11,mountain,1
843,1207,23.44,river,3
843,1201,33.15,river,1
843,1069,39.48,river,3
843,930,31.59,mountain,1
843,1441,25.26,park,5
844,874,25.89,park,5
844,1315,36.28,park,5
844,979,53.39,park,5
844,779,36.85,mountain,2
844,467,30.56,river,3
844,903,36.63,river,1
844,1143,28.23,park,5
844,751,51.36,river,3
844,976,56.39,mountain,1
844,461,42.84,river,3
845,601,25.57,river,3
845,471,27.85,river,1
845,1006,51.6,park,3
845,1148,46.61,park,1
845,851,46.78,park,2
845,784,48.67,mountain,5
845,976,58.87,mountain,5
845,1140,32.91,park,2
845,1015,49.72,park,2
845,1145,59.49,park,1
846,568,42.45,park,1
846,540,45.24,park,2
846,174,58.5,river,5
846,159,25.58,river,5
846,386,51.31,park,2
846,158,30.79,river,5
846,419,31.2,park,1
846,185,46.91,river,5
846,332,57.11,river,5
846,187,40.78,river,5
847,1404,38.66,mountain,2
847,1047,38.22,river,5
847,1225,27.0,river,5
847,1046,52.51,river,5
847,921,54.76,river,5
847,1344,28.91,river,5
847,887,57.06,river,5
847,1224,47.15,river,5
847,1061,44.93,river,5
847,1107,51.12,mountain,2
848,526,45.99,mountain,5
848,998,52.39,park,2
848,842,28.15,park,2
848,454,38.61,river,5
848,486,44.96,mountain,5
848,850,28.34,park,2
848,437,33.16,river,5
848,1015,20.71,park,2
848,1285,44.43,park,1
848,788,29.78,mountain,5
849,1192,46.0,river,3
849,1407,50.37,mountain,5
849,778,28.7,mountain,5
849,1433,27.78,park,3
849,1386,38.7,mountain,5
849,897,47.12,river,2
849,1319,57.96,park,2
849,1419,58.37,mountain,5
849,1280,26.67,park,3
849,1390,21.1,mountain,5
850,185,43.29,river,1
850,690,58.03,park,5
850,693,25.43,park,5
850,312,50.01,river,2
850,155,20.01,river,1
850,540,51.27,park,5
850,571,24.78,park,5
850,186,55.96,river,2
850,171,48.25,river,1
850,331,22.45,river,1
851,167,33.58,river,5
851,177,22.62,river,5
851,304,22.11,river,5
851,315,29.94,river,5
851,188,45.1,river,5
851,395,55.39,park,2
851,178,24.02,river,5
851,306,21.42,river,5
851,193,39.75,river,5
851,171,41.19,river,5
852,1174,52.74,park,5
852,1286,32.27,park,5
852,881,34.88,river,3
852,475,33.66,river,3
852,1243,52.74,mountain,3
852,1325,47.73,park,5
852,1128,25.64,park,5
852,1249,24.8,mountain,3
852,619,39.3,river,3
852,873,30.38,park,5
853,1261,42.62,mountain,3
853,1306,55.69,park,5
853,1477,37.29,park,5
853,1048,26.33,river,5
853,1371,54.45,river,5
853,1212,58.14,river,5
853,1037,33.71,river,5
853,1428,26.99,park,5
853,1063,34.3,river,5
853,1121,37.67,mountain,2
854,328,51.06,river,3
854,312,34.24,river,3
854,329,56.42,river,1
854,419,42.91,park,3
854,154,50.41,river,2
854,173,40.75,river,3
854,193,22.51,river,1
854,400,25.21,park,2
854,330,31.39,river,3
854,335,57.64,river,1
855,774,23.7,river,3
855,741,53.16,river,1
855,1161,39.91,park,5
855,1110,39.18,mountain,2
855,742,42.17,river,3
855,979,40.27,park,5
855,727,48.33,park,5
855,605,26.54,river,3
855,859,31.41,park,5
855,1446,43.79,park,5
856,697,58.46,park,5
856,312,57.73,river,3
856,571,50.86,park,5
856,180,29.2,river,3
856,178,56.83,river,3
856,153,43.57,river,3
856,156,40.94,river,2
856,182,47.95,river,2
856,724,24.83,park,5
856,155,58.03,river,3
857,1280,40.61,park,5
857,1410,34.89,mountain,1
857,899,55.98,river,5
857,1084,37.21,mountain,2
857,1038,25.3,river,5
857,1419,33.39,mountain,2
857,1312,57.38,park,5
857,923,28.33,river,5
857,1270,46.9,mountain,3
857,1070,33.62,river,5
858,620,20.56,river,1
858,866,37.27,park,2
858,989,56.16,park,2
858,595,49.87,river,3
858,1078,35.75,mountain,5
858,746,30.15,river,3
858,752,22.89,river,1
858,741,57.67,river,1
858,588,35.04,river,3
858,1245,44.97,mountain,5
859,1466,49.45,park,2
859,1251,25.84,mountain,3
859,920,21.12,river,5
859,894,22.57,river,5
859,1448,22.34,park,2
859,1335,46.26,river,5
859,1262,24.02,mountain,3
859,898,27.59,river,5
859,1415,48.69,mountain,3
859,1347,40.29,river,5
860,153,26.13,river,5
860,570,26.86,park,1
860,408,32.69,park,2
860,425,54.68,park,1
860,329,59.04,river,5
860,331,51.94,river,5
860,313,45.28,river,5
860,308,40.88,river,5
860,568,58.4,park,3
860,186,59.43,river,5
861,1438,20.63,park,2
861,882,28.56,river,5
861,1180,43.27,river,5
861,1201,48.5,river,5
861,1215,37.2,river,5
861,1373,56.43,river,5
861,1047,21.19,river,5
861,1445,29.28,park,2
861,1183,55.79,river,5
861,1262,46.53,mountain,5
862,1388,26.88,mountain,1
862,1433,37.23,park,3
862,1300,55.32,park,1
862,1317,20.97,park,2
862,1197,43.0,river,5
862,1418,44.75,mountain,2
862,1181,38.19,river,5
862,1032,25.49,river,5
862,1060,59.02,river,5
862,922,24.18,river,5
863,1033,35.74,river,5
863,1030,45.5,river,5
863,1052,43.1,river,5
863,1440,44.34,park,2
863,1317,54.08,park,1
863,1334,52.65,river,5
863,1456,41.71,park,1
863,1260,58.04,mountain,3
863,1350,46.75,river,5
863,1371,20.55,river,5
864,1374,51.32,river,5
864,1352,21.66,river,5
864,1077,32.29,river,5
864,1281,41.85,park,5
864,1257,21.45,mountain,1
864,1202,26.14,river,5
864,893,21.0,river,5
864,1214,36.52,river,5
864,878,39.56,river,5
864,1283,26.95,park,5
865,1202,41.55,river,5
865,1081,51.22,mountain,3
865,1460,55.75,park,5
865,1207,29.52,river,5
865,1473,23.01,park,5
865,1371,27.82,river,5
865,1442,29.47,park,5
865,1472,29.19,park,5
865,895,55.11,river,5
865,1067,36.24,river,5
866,176,27.49,river,5
866,189,50.48,river,5
866,565,58.9,park,1
866,175,25.23,river,5
866,389,23.33,park,1
866,419,53.72,park,1
866,585,48.49,park,1
866,325,57.79,river,5
866,717,59.18,park,3
866,320,30.98,river,5
867,1287,58.7,park,5
867,755,56.04,river,5
867,603,29.28,river,5
867,868,41.15,park,5
867,1110,22.99,mountain,1
867,886,28.25,river,5
867,1140,44.84,park,5
867,1082,21.02,mountain,2
867,866,51.39,park,5
867,438,26.25,river,5
868,193,50.56,river,5
868,564,35.04,park,2
868,700,29.67,park,2
868,565,20.08,park,2
868,308,47.97,river,5
868,161,33.02,river,5
868,333,44.67,river,5
868,320,23.34,river,5
868,175,48.57,river,5
868,199,55.34,river,5
869,1218,21.98,river,5
869,1049,40.48,river,5
869,1258,43.42,mountain,5
869,962,36.66,mountain,5
869,1381,40.78,mountain,5
869,1047,52.96,river,5
869,894,47.86,river,5
869,1445,52.17,park,2
869,923,32.39,river,5
869,1215,49.32,river,5
870,625,28.33,river,3
870,626,41.67,river,1
870,484,33.21,river,3
870,881,50.12,river,3
870,917,51.27,river,3
870,1288,23.19,park,5
870,1015,42.93,park,5
870,1082,49.61,mountain,5
870,1128,41.1,park,5
870,455,24.39,river,1
871,727,20.42,park,1
871,861,59.93,park,3
871,748,21.09,river,5
871,1078,53.9,mountain,2
